;0;1;2;3;4;5;6;7;8;9
0;61;221;39;21;141;114;116;237;48;206
1;239;171;159;108;157;42;136;66;94;54
2;49;42;208;99;114;86;219;21;87;111
3;213;178;238;173;132;86;61;111;39;35
4;124;111;55;197;123;95;207;61;210;193
5;169;227;58;85;173;164;40;151;72;204
6;20;107;13;12;215;27;55;87;141;144
7;216;20;23;183;42;230;42;219;29;218
8;111;84;167;205;149;156;77;9;36;70
9;114;173;229;37;143;194;212;125;159;128
10;206;70;24;76;197;171;26;70;92;231
11;32;147;230;64;198;58;116;136;84;136
12;116;21;94;68;23;52;102;85;61;164
13;71;229;204;45;229;206;156;203;113;165
14;134;182;198;230;205;12;113;204;156;133
15;105;193;213;91;0;195;194;157;57;113
16;59;95;83;42;94;6;196;35;110;144
17;25;7;112;136;206;75;35;137;222;157
18;88;156;181;37;115;112;115;174;173;2
19;111;54;77;229;127;163;149;156;46;172
20;239;113;62;206;8;215;201;159;232;4
21;7;165;43;45;215;35;168;191;169;150
22;94;64;136;193;165;176;201;86;28;184
23;10;200;108;73;191;61;192;94;115;228
24;64;109;156;95;102;206;240;29;75;4
25;72;115;69;112;113;97;95;44;114;159
26;215;116;111;154;231;137;91;47;80;205
27;124;112;103;67;135;111;237;169;152;69
28;134;123;210;121;26;195;23;80;119;186
29;219;231;111;117;95;174;40;202;197;30
30;98;38;25;166;218;126;7;106;101;47
31;54;192;201;185;228;137;142;70;235;77
32;42;154;206;112;184;231;164;209;32;47
33;125;74;235;178;213;126;234;143;42;229
34;52;215;165;230;27;37;209;215;19;227
35;176;185;115;61;169;94;197;114;28;201
36;158;5;182;177;23;215;178;111;147;218
37;191;107;157;215;24;183;123;206;176;116
38;204;197;205;190;28;202;159;23;183;203
39;178;25;128;48;82;185;155;113;80;74
40;174;232;173;227;111;80;23;229;173;230
41;133;59;66;159;87;172;112;114;5;134
42;69;152;156;126;204;136;156;181;214;207
43;156;159;149;58;115;115;173;28;8;142
44;49;223;44;157;45;64;66;211;84;172
45;12;157;120;111;116;71;64;225;164;133
46;95;58;56;150;77;47;146;164;131;42
47;226;69;3;70;21;20;42;133;224;220
48;156;206;18;86;44;109;212;63;211;73
49;21;182;99;116;218;154;199;169;205;122
