;0;1;2;3;4;5;6;7;8;9
0;142;157;106;127;165;156;26;38;66;45
1;121;115;91;237;91;164;211;133;213;200
2;174;147;116;179;227;4;229;111;209;44
3;220;93;174;133;139;100;158;98;42;156
4;237;141;67;167;47;79;156;164;118;195
5;85;229;18;128;32;159;228;92;132;134
6;234;206;213;113;46;28;159;227;172;70
7;134;31;42;219;100;133;197;136;100;174
8;199;231;76;206;181;113;23;94;48;48
9;30;69;152;93;165;210;173;28;164;126
10;210;74;13;224;122;213;225;173;206;215
11;171;25;108;149;232;92;45;3;116;151
12;239;138;63;204;58;55;238;167;220;159
13;77;164;149;173;204;29;4;163;14;35
14;232;7;116;213;35;141;207;151;165;60
15;115;111;213;159;92;197;216;39;44;21
16;159;77;58;30;217;189;77;167;118;149
17;164;96;134;15;36;116;111;88;77;147
18;76;164;221;54;33;205;204;47;173;40
19;182;92;206;216;156;123;202;238;21;32
20;132;120;18;94;130;229;149;177;156;225
21;166;202;111;109;210;200;1;64;134;37
22;111;48;120;88;7;68;111;182;228;205
23;102;205;214;214;203;99;213;75;72;52
24;156;219;126;203;189;226;238;229;195;140
25;134;159;127;151;78;75;46;154;196;134
26;213;222;124;165;223;210;136;30;111;48
27;210;118;148;185;116;144;45;47;147;115
28;28;81;25;92;31;77;30;151;159;112
29;155;218;194;64;95;156;174;42;106;141
30;216;230;94;61;174;47;25;137;199;122
31;84;205;216;56;84;195;171;108;145;165
32;113;238;157;58;26;223;218;227;184;116
33;72;145;173;64;237;202;230;164;61;111
34;163;142;115;156;30;168;140;184;238;136
35;114;93;25;194;178;141;37;237;189;80
36;202;141;165;144;132;47;16;116;229;154
37;3;113;131;205;164;30;35;205;47;86
38;3;12;159;72;17;200;134;88;26;168
39;85;42;147;111;122;158;23;156;117;164
40;112;182;1;20;72;42;184;123;163;230
41;76;72;178;76;50;9;193;235;165;45
42;109;177;214;111;217;149;63;206;177;218
43;188;171;224;67;213;163;7;119;230;163
44;204;167;28;169;141;166;17;168;40;240
45;149;104;197;32;20;29;42;214;81;131
46;94;137;206;86;111;115;206;176;221;90
47;78;116;70;164;149;174;114;204;112;230
48;165;211;191;85;4;173;28;12;47;184
49;229;199;179;117;16;154;116;225;4;99
