;0;1;2;3;4;5;6;7;8;9
0;216;42;157;95;209;103;225;149;14;238
1;11;168;17;137;20;193;234;61;127;72
2;2;141;35;32;204;100;25;60;234;204
3;125;204;19;48;201;216;238;229;168;136
4;35;185;112;223;57;141;49;19;35;229
5;23;231;14;69;169;51;154;25;177;40
6;98;72;210;168;11;194;22;28;39;157
7;47;61;116;69;39;77;107;176;134;108
8;29;74;230;31;134;39;88;163;13;107
9;230;103;42;7;230;112;112;118;91;20
10;130;48;28;33;95;19;174;177;68;83
11;168;141;61;116;154;228;180;206;140;215
12;33;231;149;25;147;174;178;111;144;172
13;132;22;37;62;21;149;182;164;47;159
14;197;183;136;230;165;207;143;238;141;31
15;182;89;159;66;142;93;213;76;73;49
16;239;174;150;106;17;103;156;123;113;112
17;162;211;174;181;174;67;82;30;116;135
18;100;146;42;197;31;57;132;174;91;32
19;112;91;83;136;30;23;165;115;169;95
20;72;231;25;219;146;116;207;136;73;191
21;145;128;185;136;192;209;87;82;28;197
22;228;191;7;147;30;141;99;42;201;64
23;100;25;201;90;23;164;143;111;25;147
24;184;90;164;206;111;64;114;51;126;170
25;159;136;165;221;20;116;122;53;93;217
26;52;19;25;69;143;62;37;139;4;197
27;54;42;93;103;137;230;178;26;216;15
28;155;171;228;157;122;61;103;197;116;229
29;77;222;89;164;154;135;135;116;111;109
30;15;66;210;71;72;72;164;149;164;223
31;210;188;113;182;165;139;227;182;16;42
32;106;143;71;165;2;133;75;73;25;137
33;134;112;174;14;77;128;70;137;72;218
34;133;8;108;115;231;202;188;40;182;59
35;96;85;65;206;42;108;214;56;86;14
36;64;216;203;84;106;216;18;205;157;174
37;30;62;137;114;164;113;69;218;118;74
38;23;100;23;219;5;168;207;99;159;202
39;52;170;172;18;147;182;129;232;226;99
40;128;74;149;55;90;229;72;168;64;25
41;112;234;42;196;29;40;20;77;82;16
42;111;156;197;159;157;89;123;18;200;42
43;170;202;168;85;98;148;30;54;202;103
44;229;180;111;173;220;142;19;173;130;117
45;170;91;92;124;217;107;25;14;94;5
46;174;52;210;196;141;168;202;230;174;40
47;69;13;106;192;2;184;112;156;197;135
48;209;116;213;44;225;35;54;3;36;8
49;140;149;152;179;14;119;67;216;210;167
