;0;1;2;3;4;5;6;7;8;9
0;189;144;234;61;195;115;77;180;195;81
1;147;149;208;229;90;156;211;195;238;171
2;67;186;205;42;73;28;222;62;131;67
3;102;212;42;162;116;31;174;74;72;182
4;116;94;210;134;136;152;66;191;173;232
5;203;188;173;169;126;23;83;232;197;225
6;168;89;159;164;5;11;33;103;62;71
7;210;115;237;77;156;111;202;143;104;61
8;156;128;220;214;77;137;238;240;4;172
9;147;144;215;138;235;7;108;117;136;136
10;52;206;218;52;210;137;172;206;37;209
11;55;115;238;239;177;164;44;154;145;73
12;128;202;71;122;169;168;165;112;202;149
13;237;153;40;182;48;30;111;164;159;123
14;172;231;64;144;163;25;129;70;91;124
15;179;23;159;213;45;208;162;73;150;159
16;25;231;42;116;123;184;229;111;118;141
17;174;105;143;118;126;134;190;138;112;171
18;158;141;203;112;46;222;160;180;25;155
19;44;225;188;216;174;204;164;174;95;59
20;19;196;186;144;91;77;146;32;230;206
21;88;103;74;76;80;232;156;216;215;10
22;42;123;25;42;64;113;147;134;6;146
23;117;212;114;205;164;151;125;93;228;56
24;239;103;152;60;111;136;22;222;233;156
25;56;59;202;22;211;36;64;185;229;187
26;29;190;186;143;213;30;201;177;208;116
27;166;37;21;114;137;167;233;230;69;166
28;229;172;157;128;84;149;135;156;57;161
29;90;164;156;61;201;214;174;229;123;47
30;103;174;149;28;25;159;118;30;211;102
31;197;96;62;223;234;115;23;97;92;30
32;236;81;165;155;19;56;169;67;174;197
33;132;116;22;2;112;174;67;95;19;230
34;202;112;52;181;20;219;207;111;23;81
35;109;173;61;91;93;191;191;144;111;12
36;112;42;238;19;201;72;116;19;159;89
37;77;115;106;163;32;42;76;115;46;112
38;70;222;40;206;148;25;199;76;164;143
39;135;136;229;72;172;123;112;109;201;111
40;232;0;136;238;113;219;108;122;216;5
41;205;201;163;115;42;138;30;27;165;174
42;206;95;120;215;235;35;78;165;137;42
43;107;111;105;156;95;95;202;213;170;210
44;44;40;80;64;228;89;132;50;134;179
45;215;184;34;107;81;169;230;86;39;3
46;113;204;4;2;122;64;229;116;94;7
47;61;90;58;123;44;180;232;199;112;136
48;19;0;237;204;28;175;70;42;116;191
49;40;35;149;113;228;116;154;204;33;178
