;0;1;2;3;4;5;6;7;8;9
0;99;58;33;240;206;114;217;230;80;53
1;227;144;17;74;116;8;183;4;203;137
2;168;85;80;58;64;19;141;136;168;171
3;38;44;45;111;67;202;129;116;189;156
4;47;18;78;236;159;154;38;47;164;188
5;70;15;156;210;80;92;59;116;98;217
6;169;111;52;130;7;108;140;111;25;27
7;199;13;219;67;58;86;206;147;113;47
8;19;53;112;28;112;69;31;177;21;19
9;14;230;191;137;164;136;111;145;108;70
10;104;156;150;116;202;154;108;238;159;67
11;221;116;173;115;232;156;134;227;21;205
12;195;202;193;218;136;213;156;130;190;180
13;127;40;186;64;72;23;210;177;28;226
14;42;134;202;32;115;163;32;47;7;62
15;14;29;159;182;150;218;163;23;27;228
16;173;84;205;165;142;159;94;202;147;201
17;28;201;21;113;21;216;145;224;205;12
18;226;206;164;226;227;133;128;234;225;120
19;170;122;214;111;111;106;98;39;136;239
20;76;201;211;193;21;130;100;229;217;167
21;215;163;197;181;232;167;38;14;212;4
22;70;111;30;99;104;123;217;31;213;147
23;187;164;238;163;61;82;28;66;165;213
24;116;193;135;132;108;168;19;182;111;206
25;78;208;141;72;197;185;203;95;226;19
26;134;205;183;238;111;134;170;57;230;11
27;215;191;111;126;115;230;190;168;156;55
28;202;12;224;165;26;92;61;141;6;170
29;106;105;213;134;213;236;112;65;207;153
30;0;75;116;164;230;70;42;156;42;13
31;222;72;5;25;168;173;89;99;79;45
32;83;48;45;106;42;206;67;172;118;8
33;217;112;115;141;106;116;230;197;206;142
34;112;113;185;35;63;238;225;157;197;119
35;123;40;72;202;202;140;107;25;199;19
36;164;159;139;229;155;140;66;212;67;113
37;141;174;154;127;156;25;204;98;208;159
38;111;171;96;112;144;134;158;159;134;119
39;63;161;4;156;85;111;174;206;89;232
40;82;227;210;19;204;184;76;164;116;77
41;121;59;230;173;135;86;47;182;185;25
42;219;65;64;80;174;211;167;35;23;111
43;211;129;169;67;197;164;122;185;75;201
44;146;144;100;89;122;115;192;107;147;174
45;149;221;78;65;213;28;159;205;173;25
46;173;181;20;30;78;177;238;42;108;28
47;157;5;94;204;205;80;164;211;151;42
48;90;172;61;213;109;49;165;16;72;8
49;6;195;7;84;234;61;228;112;1;115
