;0;1;2;3;4;5;6;7;8;9
0;115;101;56;25;85;42;131;208;217;31
1;74;156;120;7;227;93;80;116;20;90
2;157;238;230;77;131;61;212;186;35;164
3;168;145;9;134;137;122;19;134;204;129
4;101;229;113;167;202;23;166;126;164;175
5;70;133;180;230;206;77;104;28;20;16
6;185;113;184;41;230;193;231;173;108;216
7;206;111;154;187;173;146;204;112;1;68
8;140;191;23;48;207;59;2;171;116;42
9;130;13;114;76;39;182;134;232;172;111
10;205;29;227;111;72;76;69;86;61;117
11;97;200;95;214;163;204;164;156;134;156
12;194;26;134;4;90;229;110;42;51;32
13;143;108;165;116;91;134;60;213;134;72
14;40;112;115;152;197;112;170;122;146;60
15;134;146;80;157;127;147;35;92;205;223
16;138;164;42;133;134;11;7;34;213;177
17;226;11;163;163;156;213;213;129;64;234
18;213;136;197;109;169;165;136;43;101;201
19;111;192;29;20;175;114;7;124;157;80
20;43;42;210;112;48;46;230;128;98;141
21;114;80;116;17;64;100;159;128;91;16
22;116;206;228;177;70;195;56;144;141;30
23;20;155;192;205;136;51;63;195;102;81
24;235;234;154;136;113;174;218;240;149;116
25;77;70;168;190;108;71;224;182;69;78
26;25;11;10;69;159;156;36;74;4;174
27;122;160;159;25;54;202;174;7;19;171
28;219;166;87;175;230;208;158;30;207;143
29;157;191;18;144;26;114;168;111;112;116
30;59;61;71;27;107;162;26;12;223;214
31;76;55;21;182;2;134;172;114;122;5
32;215;85;157;165;43;116;72;159;86;122
33;78;95;22;64;202;87;120;230;75;61
34;206;173;174;211;112;137;149;93;229;26
35;174;202;112;197;80;55;169;81;193;33
36;15;209;85;40;222;164;11;163;80;210
37;144;32;124;89;97;210;56;61;235;66
38;208;103;174;154;42;126;114;80;165;111
39;71;168;11;17;230;211;193;123;173;35
40;23;188;61;181;114;20;112;146;212;171
41;71;129;128;15;229;142;122;72;190;202
42;111;29;227;231;168;32;229;165;165;201
43;178;213;1;60;116;180;44;183;47;129
44;192;209;179;91;32;205;61;66;190;103
45;28;120;73;48;60;223;157;52;183;173
46;173;170;30;164;149;88;143;81;143;67
47;99;69;67;229;195;65;230;30;179;172
48;166;116;213;115;30;190;222;148;197;29
49;201;115;190;227;188;7;173;234;170;229
