;0;1;2;3;4;5;6;7;8;9
0;159;32;141;23;99;144;231;156;202;95
1;222;192;28;4;44;39;157;209;145;205
2;149;20;203;205;164;20;202;28;223;36
3;28;213;7;106;214;210;182;212;157;223
4;61;108;197;131;227;156;33;35;230;23
5;35;122;67;99;8;120;116;173;76;223
6;149;42;29;122;178;14;117;169;134;207
7;111;18;141;160;27;220;41;24;103;208
8;240;116;18;110;113;42;3;141;136;125
9;236;55;29;29;156;143;159;113;45;173
10;116;177;86;165;88;134;108;134;177;59
11;103;113;93;21;42;25;80;7;216;181
12;232;174;40;216;51;65;234;207;21;217
13;119;217;200;6;191;86;70;67;67;2
14;1;28;133;116;17;116;73;199;139;32
15;37;206;163;172;91;83;111;68;7;136
16;222;109;31;225;57;90;173;149;1;23
17;213;16;68;10;159;62;72;222;106;117
18;174;10;114;39;1;206;227;230;175;196
19;170;73;41;232;79;232;26;93;157;169
20;201;197;230;206;201;165;164;174;124;42
21;165;202;171;50;30;163;193;165;214;188
22;83;178;132;112;41;224;27;163;30;215
23;167;136;17;183;238;159;119;80;215;35
24;17;150;2;96;141;141;149;10;199;207
25;72;174;123;95;212;116;237;76;116;54
26;86;159;116;127;112;95;136;231;92;61
27;229;157;164;42;76;61;199;169;50;152
28;231;123;91;53;20;184;4;132;54;98
29;232;136;216;51;127;3;109;35;197;157
30;197;111;231;83;108;238;169;107;52;138
31;59;207;60;149;19;147;61;111;96;159
32;103;172;30;134;14;34;108;115;95;237
33;171;72;119;111;2;105;7;197;218;98
34;2;80;206;72;75;227;9;9;129;2
35;97;209;226;157;30;67;35;20;25;195
36;202;77;37;29;174;214;65;63;58;120
37;197;239;154;40;128;17;214;112;173;30
38;182;144;38;89;184;104;88;77;70;90
39;33;102;24;32;28;231;206;17;7;85
40;141;108;85;59;174;197;189;164;16;125
41;25;232;156;63;234;25;104;25;152;172
42;149;61;42;40;72;18;226;25;201;116
43;90;228;140;167;78;237;209;45;31;30
44;28;84;160;173;232;83;126;71;42;109
45;120;231;219;21;18;174;29;88;210;113
46;41;44;203;28;235;131;216;45;152;193
47;157;115;37;17;171;62;162;4;113;153
48;88;135;209;115;96;214;97;19;204;98
49;143;91;229;35;61;204;173;5;76;44
