;0;1;2;3;4;5;6;7;8;9
0;127;165;216;220;77;156;150;164;106;46
1;8;30;25;180;18;144;77;175;90;202
2;228;90;111;235;27;47;206;101;174;37
3;109;75;136;143;90;129;88;34;184;231
4;93;23;63;42;143;12;149;23;216;26
5;197;15;192;166;168;16;25;47;225;168
6;175;21;94;198;24;127;199;59;137;56
7;72;20;67;160;230;13;108;66;156;0
8;20;224;229;48;42;229;8;170;196;42
9;132;214;18;66;72;193;76;92;235;237
10;18;30;31;160;217;80;213;99;8;72
11;215;168;55;27;177;28;122;214;137;182
12;67;167;48;210;207;235;112;25;174;218
13;90;34;42;149;141;116;17;168;43;115
14;188;139;175;18;9;160;94;134;37;205
15;116;107;65;103;143;102;80;140;23;64
16;52;39;109;75;141;111;142;37;168;99
17;42;8;4;129;229;226;118;228;20;74
18;104;65;78;72;120;61;59;210;200;59
19;0;32;112;130;159;116;186;210;174;164
20;25;200;86;111;47;191;173;147;59;114
21;23;164;72;58;162;166;128;83;224;137
22;156;156;229;74;108;136;112;62;136;59
23;35;25;191;114;100;90;134;197;224;206
24;175;235;116;227;215;4;53;57;116;116
25;22;76;179;168;77;159;42;103;26;52
26;200;166;13;94;126;159;137;236;113;126
27;226;75;31;7;94;173;120;238;144;169
28;117;78;171;34;37;210;215;68;202;28
29;181;64;156;61;1;91;49;159;143;235
30;143;212;171;118;165;210;4;1;61;184
31;188;37;171;136;197;99;74;206;94;210
32;205;139;38;94;191;166;152;77;172;204
33;238;103;227;167;226;15;207;169;209;229
34;20;187;68;77;204;232;30;171;229;66
35;123;82;140;191;92;57;230;20;48;147
36;166;154;179;149;59;43;71;42;149;37
37;218;197;80;232;108;199;165;228;112;63
38;239;174;230;128;183;204;172;111;87;22
39;127;87;146;197;202;71;93;159;74;94
40;47;142;208;80;103;137;165;14;197;77
41;111;151;173;173;173;100;121;8;163;19
42;14;206;9;2;15;102;20;46;47;189
43;108;212;143;47;116;169;216;154;44;209
44;59;123;185;235;43;194;208;140;42;213
45;37;129;91;19;116;46;182;70;236;136
46;165;234;144;240;80;219;164;47;223;30
47;149;79;99;210;157;27;21;107;72;7
48;86;224;41;25;227;206;228;114;37;147
49;103;2;119;144;106;220;229;191;48;156
