;0;1;2;3;4;5;6;7;8;9
0;204;151;107;0;164;175;137;132;203;228
1;169;42;98;145;26;6;216;127;123;124
2;42;234;217;178;237;159;226;198;77;85
3;219;200;27;201;159;174;114;165;114;115
4;93;132;45;42;168;61;238;25;149;108
5;6;202;54;114;118;82;72;131;80;136
6;116;128;20;40;92;111;97;223;114;184
7;98;91;31;159;227;138;190;65;25;171
8;19;25;152;106;112;30;80;202;167;44
9;238;36;197;94;208;50;107;28;86;205
10;204;211;45;133;139;202;57;117;179;214
11;121;165;205;206;28;181;224;218;64;70
12;72;116;116;64;225;44;178;204;51;186
13;112;207;69;30;166;60;41;92;180;177
14;232;157;29;229;211;71;42;35;141;108
15;47;197;111;95;184;74;61;206;208;31
16;7;145;76;23;8;7;19;124;164;156
17;198;151;204;67;2;35;168;84;47;143
18;164;10;42;112;99;226;120;115;17;201
19;47;214;220;238;20;19;208;181;43;62
20;109;12;71;27;168;196;159;42;156;221
21;173;159;146;21;222;164;122;126;111;132
22;127;238;122;112;146;235;205;237;234;72
23;206;52;121;165;83;187;136;81;231;95
24;158;173;127;110;79;185;116;137;211;7
25;81;111;3;204;192;47;191;77;1;159
26;111;230;79;227;224;157;114;67;205;161
27;59;2;11;105;195;112;229;112;209;149
28;168;115;134;156;226;32;106;116;61;196
29;107;163;229;139;72;45;48;19;134;85
30;202;220;151;7;80;104;210;90;159;6
31;165;89;35;199;91;43;51;204;28;112
32;23;149;168;115;229;11;228;65;58;173
33;57;122;220;154;163;229;161;101;215;237
34;138;113;44;88;136;94;58;231;70;26
35;205;84;174;120;198;19;18;171;18;116
36;157;208;152;56;157;29;46;175;170;150
37;5;205;11;222;189;137;111;19;174;195
38;113;38;73;213;234;64;127;17;116;210
39;129;112;235;72;213;206;121;134;197;89
40;239;136;238;201;142;134;4;127;70;21
41;183;213;159;166;42;233;197;147;230;140
42;35;120;232;73;20;182;115;196;206;156
43;111;41;115;112;113;125;174;29;218;44
44;67;30;123;230;194;149;148;61;187;122
45;138;158;168;173;172;17;71;209;163;42
46;202;90;192;200;47;69;163;119;67;236
47;238;39;112;233;17;225;60;68;59;94
48;165;115;164;134;174;149;149;177;96;81
49;61;29;8;161;230;27;126;238;138;54
