;0;1;2;3;4;5;6;7;8;9
0;64;95;200;1;57;228;91;162;32;55
1;111;123;64;178;208;111;116;7;229;202
2;26;173;129;174;24;42;99;220;6;67
3;154;15;156;230;134;232;118;14;188;70
4;27;206;112;238;150;182;103;184;187;30
5;77;80;231;164;196;44;157;42;238;77
6;143;210;166;200;127;76;120;182;123;134
7;23;112;206;228;77;68;27;204;133;109
8;167;150;174;206;156;165;152;164;239;82
9;56;237;71;172;159;72;205;172;152;126
10;226;47;227;42;112;31;47;229;204;170
11;238;73;182;203;169;222;26;219;105;227
12;144;126;35;233;219;86;220;52;21;116
13;216;159;57;23;113;166;237;111;30;159
14;231;108;197;59;32;76;44;149;172;206
15;89;72;203;235;123;47;178;235;112;199
16;42;69;188;19;202;173;163;206;174;96
17;67;151;193;76;87;160;168;9;224;238
18;78;94;168;159;54;106;27;30;54;16
19;84;117;134;162;11;115;5;166;164;164
20;206;161;224;157;134;77;159;234;173;70
21;173;180;56;7;111;141;204;122;157;212
22;229;157;189;230;29;196;138;79;64;168
23;58;98;106;150;48;229;165;159;54;217
24;96;115;108;116;168;131;47;69;206;134
25;169;111;26;64;19;59;19;76;205;173
26;213;116;223;98;153;147;69;52;163;42
27;28;142;212;225;187;33;229;143;28;72
28;157;67;127;111;207;134;85;156;70;205
29;106;7;159;137;39;210;108;59;157;147
30;159;191;122;200;154;238;206;42;141;185
31;141;209;108;67;206;80;220;70;161;23
32;179;134;133;166;64;67;86;28;169;230
33;225;32;48;205;42;159;174;113;107;123
34;169;117;235;114;147;202;233;230;197;95
35;116;184;63;28;61;61;192;197;52;114
36;158;197;204;197;173;7;155;168;215;199
37;120;208;224;163;182;54;13;136;152;67
38;221;112;61;91;127;28;108;173;169;111
39;134;190;149;107;204;157;202;37;111;172
40;163;70;116;1;93;178;149;156;227;163
41;6;168;27;108;139;116;82;92;116;154
42;154;218;158;134;116;23;169;30;45;65
43;112;57;23;229;230;155;141;19;7;25
44;224;42;12;57;226;210;113;17;121;172
45;206;20;69;76;164;8;25;116;235;192
46;115;101;111;224;47;119;146;205;42;73
47;50;203;126;138;62;47;140;51;38;197
48;30;112;111;61;83;205;109;29;63;156
49;113;193;46;47;102;35;44;122;87;112
