;0;1;2;3;4;5;6;7;8;9
0;106;213;28;217;12;64;87;72;213;169
1;112;154;111;145;220;159;166;163;93;216
2;234;80;61;230;78;206;134;229;79;204
3;81;61;66;210;65;50;4;124;228;85
4;21;53;65;204;91;104;163;212;159;40
5;154;112;204;4;80;83;64;138;144;173
6;69;111;51;40;6;180;149;25;223;13
7;215;151;134;19;72;169;30;85;206;47
8;30;190;157;154;111;111;123;70;109;111
9;200;177;96;207;229;193;111;141;137;70
10;116;233;197;226;61;156;230;112;116;237
11;159;169;55;28;194;17;144;231;228;113
12;158;51;202;150;173;116;69;167;69;26
13;70;64;74;156;187;120;60;56;164;146
14;202;163;164;147;115;69;138;172;35;147
15;87;150;235;134;123;139;172;201;108;4
16;4;43;152;180;139;140;157;216;201;227
17;134;35;210;131;169;111;118;68;197;164
18;177;100;75;182;103;2;220;47;69;132
19;137;67;30;216;47;38;202;107;55;45
20;216;136;160;80;161;200;214;41;76;99
21;226;59;144;25;27;42;211;94;134;59
22;238;81;64;13;202;13;112;157;59;176
23;169;204;23;60;114;100;220;189;229;213
24;77;52;116;135;197;164;170;144;92;141
25;165;113;205;169;31;110;15;166;205;230
26;196;115;130;57;137;25;22;112;100;134
27;47;205;7;196;235;45;66;134;7;236
28;179;122;32;166;222;1;69;80;163;175
29;23;230;168;116;75;225;22;18;46;222
30;137;149;144;209;164;37;114;181;210;112
31;55;35;67;238;113;215;23;18;106;169
32;56;173;238;114;64;42;106;182;174;170
33;27;25;217;182;157;233;84;92;183;159
34;61;168;35;164;147;196;137;140;72;38
35;186;227;229;70;141;183;87;30;77;27
36;206;173;107;188;154;16;40;193;149;197
37;157;19;45;39;87;7;170;230;80;202
38;111;65;197;62;73;230;191;111;21;35
39;113;59;206;174;94;238;26;125;26;231
40;66;72;128;132;196;153;195;45;124;226
41;156;94;112;202;25;35;213;110;184;7
42;140;206;173;111;112;166;116;112;42;116
43;34;184;135;32;235;134;230;206;157;147
44;173;157;50;200;213;204;115;195;182;107
45;229;43;149;91;200;97;239;51;193;182
46;184;167;182;137;110;136;136;42;165;27
47;73;198;176;18;134;129;162;24;149;156
48;47;146;102;159;220;125;192;116;62;15
49;235;56;0;84;116;126;15;223;68;10
