;0;1;2;3;4;5;6;7;8;9
0;69;84;30;11;39;112;132;26;72;0
1;69;196;162;6;178;112;64;35;183;145
2;107;38;143;177;69;152;3;51;21;138
3;170;166;198;86;213;127;89;84;32;21
4;196;168;70;112;197;65;35;165;43;89
5;203;125;35;211;175;112;209;190;72;116
6;72;18;114;1;109;40;54;40;89;85
7;84;213;199;2;134;213;123;74;168;125
8;28;4;8;109;130;53;140;138;163;69
9;112;18;72;190;167;125;85;35;199;201
10;96;136;131;49;79;137;80;140;117;211
11;187;104;93;119;211;132;137;157;215;34
12;171;132;164;53;59;58;129;127;171;67
13;119;141;111;168;165;101;127;202;12;28
14;134;112;20;194;130;69;116;136;119;104
15;86;107;12;119;3;171;3;32;0;190
16;214;6;111;59;35;125;129;143;143;202
17;173;164;117;4;36;166;164;192;126;121
18;56;114;137;69;129;91;86;14;123;64
19;28;153;167;6;69;68;40;35;86;34
20;153;65;157;107;202;119;13;181;26;133
21;78;191;172;92;107;182;114;107;190;23
22;58;214;177;73;196;53;112;89;172;1
23;23;25;183;158;34;184;46;84;183;69
24;83;68;2;136;143;107;123;209;112;184
25;7;131;180;200;144;48;11;145;38;62
26;129;207;74;101;54;69;32;136;112;24
27;78;102;20;186;190;72;50;49;108;196
28;119;25;214;73;37;190;215;59;110;107
29;115;180;120;149;190;13;205;125;47;168
30;170;26;158;49;58;2;70;107;21;91
31;79;167;2;176;152;143;89;6;96;145
32;74;42;196;164;85;8;191;126;26;80
33;186;150;118;205;199;152;144;97;84;133
34;109;112;36;25;167;101;190;114;34;185
35;105;54;183;167;165;166;209;26;51;69
36;140;130;91;135;33;27;112;116;83;137
37;171;101;29;157;26;194;135;150;71;69
38;8;202;18;14;84;211;117;134;207;216
39;150;63;112;38;171;57;71;183;73;100
40;122;120;39;176;105;134;168;96;39;4
41;97;32;165;184;84;125;49;28;90;119
42;69;206;19;184;183;175;56;163;165;184
43;144;206;179;151;45;111;167;120;101;124
44;190;108;190;65;16;90;72;96;168;111
45;183;42;137;112;3;97;26;88;60;21
46;96;81;72;157;183;72;69;47;130;89
47;28;119;64;209;83;136;202;138;190;100
48;176;190;112;69;107;13;112;147;165;185
49;37;37;64;202;6;199;208;14;184;184
