;0;1;2;3;4;5;6;7;8;9
0;19;145;200;123;10;6;175;69;106;152
1;40;111;190;119;72;164;12;46;72;8
2;163;158;42;142;42;46;11;188;11;200
3;11;143;70;112;149;89;165;200;30;155
4;184;183;192;208;202;207;186;119;52;98
5;202;69;124;62;181;47;167;10;73;68
6;104;160;160;119;72;190;34;116;11;182
7;143;183;69;178;45;73;45;119;167;153
8;12;35;195;190;153;130;33;176;119;51
9;69;176;202;85;149;74;119;188;75;89
10;130;210;35;69;5;13;125;49;146;26
11;105;129;32;172;96;127;12;64;164;162
12;207;24;168;71;153;11;104;73;5;170
13;26;97;184;172;108;51;171;128;73;98
14;190;69;40;112;128;6;166;155;86;7
15;22;71;179;202;69;2;202;110;184;153
16;111;45;166;12;160;119;64;64;89;69
17;40;24;206;51;22;83;27;18;89;188
18;121;42;79;69;170;24;162;39;24;107
19;185;169;135;82;108;177;69;105;161;82
20;169;11;24;205;47;162;39;35;13;94
21;178;62;205;182;44;184;124;10;36;138
22;80;183;34;175;63;143;188;155;88;133
23;78;105;205;126;26;178;35;192;93;160
24;141;90;166;13;119;190;208;172;1;43
25;85;69;2;4;183;41;134;25;138;108
26;176;97;2;14;156;204;207;143;119;40
27;42;47;3;130;49;78;80;2;138;172
28;49;29;164;46;13;108;113;104;207;25
29;93;190;179;196;107;168;152;105;106;26
30;126;44;212;109;46;175;19;89;194;105
31;192;28;61;78;83;78;64;29;73;60
32;211;179;63;29;26;163;132;36;174;180
33;196;201;170;124;23;60;112;4;52;197
34;24;9;70;61;8;82;109;114;96;82
35;173;21;189;64;107;157;136;2;78;134
36;22;109;26;119;162;56;169;150;119;124
37;176;169;142;19;151;114;177;78;207;172
38;202;210;1;164;71;51;3;22;178;162
39;165;69;146;171;3;202;92;69;83;42
40;162;35;26;150;181;2;35;25;23;62
41;130;200;202;112;183;111;181;13;85;95
42;20;34;50;165;27;98;136;180;40;115
43;138;158;166;51;202;76;139;202;190;142
44;123;119;79;124;40;186;65;19;69;209
45;181;169;1;95;203;76;119;158;5;26
46;144;37;83;90;116;124;124;18;13;172
47;122;68;207;146;196;182;190;198;131;12
48;44;134;61;100;169;111;1;209;149;143
49;20;42;23;56;62;171;26;53;128;94
