;0;1;2;3;4;5;6;7;8;9
0;102;65;69;168;24;34;52;184;13;89
1;112;97;73;187;140;145;105;26;215;172
2;107;40;21;121;71;200;5;129;208;80
3;183;59;69;105;85;39;200;119;143;123
4;175;145;93;170;27;127;190;149;119;69
5;21;22;90;58;149;136;36;190;26;44
6;190;183;40;112;48;34;114;185;18;74
7;18;110;178;107;23;130;144;183;147;64
8;84;207;112;69;41;173;69;64;165;25
9;168;149;197;26;208;112;117;84;64;38
10;95;210;209;58;7;16;44;208;47;180
11;49;212;4;116;157;122;104;60;170;53
12;112;34;64;56;120;209;143;134;145;69
13;56;34;179;25;146;69;117;69;18;13
14;183;69;160;9;33;203;5;204;191;28
15;205;35;134;137;69;201;104;4;183;143
16;139;195;144;140;22;53;206;146;119;206
17;86;5;174;32;216;90;35;116;190;27
18;72;102;127;35;163;77;45;99;170;152
19;168;190;175;132;199;35;40;91;140;73
20;102;172;58;0;45;129;30;24;142;200
21;202;184;143;168;96;58;93;132;7;30
22;24;23;61;157;16;211;142;2;35;115
23;25;75;24;201;69;143;172;36;89;85
24;56;212;114;73;144;201;156;99;93;55
25;37;124;75;23;190;171;72;68;3;198
26;112;122;157;180;147;38;182;24;102;129
27;121;84;92;86;195;68;159;69;185;127
28;213;69;195;151;76;119;136;170;78;210
29;1;24;107;192;136;2;122;150;131;26
30;26;156;109;133;56;135;127;44;207;33
31;23;23;214;51;60;73;127;13;111;195
32;98;1;34;145;73;1;71;1;195;213
33;117;104;142;107;149;211;3;136;202;200
34;1;200;34;76;170;114;11;70;187;190
35;86;176;170;102;132;23;27;201;6;127
36;53;109;178;64;24;11;121;91;44;18
37;75;34;3;73;77;190;86;131;10;85
38;119;89;98;146;191;87;144;56;0;108
39;176;129;176;196;3;196;186;185;196;210
40;27;75;4;38;199;127;60;29;168;123
41;18;39;40;183;162;97;73;202;67;168
42;123;183;203;34;110;119;36;185;157;45
43;109;123;127;91;49;7;57;18;86;106
44;96;36;5;14;86;137;186;119;190;198
45;47;59;64;97;168;77;9;195;185;36
46;86;119;14;81;26;69;71;152;216;49
47;153;69;51;80;11;129;121;120;168;127
48;134;114;170;118;60;73;111;83;145;51
49;120;172;44;27;3;184;17;68;183;64
