;0;1;2;3;4;5;6;7;8;9
0;60;116;121;144;107;188;140;129;107;210
1;178;112;175;183;2;162;127;17;83;32
2;205;64;48;73;137;131;196;58;24;119
3;162;210;71;100;25;9;112;170;39;89
4;190;130;204;130;175;51;198;67;107;96
5;183;202;85;135;168;95;24;80;73;73
6;36;213;18;172;69;47;62;5;173;62
7;68;64;100;21;62;136;105;85;95;69
8;162;164;90;36;23;70;114;53;35;0
9;119;90;16;78;112;125;103;4;183;198
10;86;45;40;24;28;180;107;50;213;183
11;197;163;79;175;43;200;135;52;24;150
12;86;177;113;63;212;150;202;126;40;168
13;69;69;159;182;183;197;209;175;204;162
14;61;120;191;115;40;201;205;183;69;205
15;70;213;12;167;154;39;67;190;157;147
16;192;128;170;69;146;73;109;34;35;19
17;90;10;97;137;24;104;101;63;64;137
18;0;59;18;69;2;60;183;215;157;170
19;112;77;12;200;215;112;175;28;197;183
20;168;50;140;146;82;196;154;114;193;6
21;194;200;185;5;0;190;181;88;83;45
22;69;79;204;210;190;6;212;154;111;8
23;167;148;95;73;8;161;24;196;38;134
24;75;40;112;69;57;192;75;146;96;137
25;58;105;0;42;31;174;125;74;86;98
26;130;149;179;150;135;76;190;28;75;140
27;144;36;214;81;140;202;156;183;157;191
28;157;69;190;127;175;36;82;207;150;167
29;84;215;62;21;149;80;136;92;160;18
30;109;161;208;84;134;88;24;166;171;183
31;7;198;129;135;156;183;168;86;100;140
32;112;122;189;134;170;151;4;25;86;39
33;70;12;170;207;62;50;179;80;182;155
34;199;4;110;24;176;81;64;202;60;47
35;1;43;112;5;102;2;72;4;26;80
36;24;148;140;133;123;180;140;9;66;206
37;69;38;167;6;99;69;107;69;96;202
38;134;179;133;22;183;201;124;183;59;96
39;42;86;18;190;26;149;208;160;122;185
40;134;40;129;76;170;144;112;212;207;5
41;209;69;21;73;51;35;8;131;157;136
42;181;169;63;132;131;135;144;60;164;26
43;168;101;46;124;82;81;147;100;22;18
44;78;186;64;64;61;2;120;24;181;204
45;48;190;167;24;119;187;149;69;196;56
46;73;194;79;119;84;124;121;137;185;31
47;113;169;64;162;188;121;62;2;143;19
48;42;112;192;14;112;102;211;39;3;140
49;16;209;210;96;120;69;39;7;203;196
