;0;1;2;3;4;5;6;7;8;9
0;183;190;198;150;114;83;61;89;80;76
1;150;170;79;186;99;79;76;99;25;194
2;25;64;9;89;20;172;92;203;58;127
3;160;68;96;125;3;162;61;24;0;182
4;155;196;167;36;76;18;187;21;143;29
5;206;124;196;190;86;184;40;64;190;115
6;151;153;206;107;41;171;66;127;131;156
7;112;194;166;30;82;135;78;73;152;77
8;149;170;137;112;72;96;200;7;10;124
9;2;153;186;77;112;1;140;165;64;177
10;68;72;170;153;115;187;207;136;32;59
11;72;38;159;168;198;169;119;125;26;84
12;53;120;118;51;119;202;171;166;120;77
13;2;110;79;133;28;53;150;40;202;161
14;49;87;24;51;143;77;68;212;6;186
15;145;45;144;84;86;64;108;162;185;211
16;112;64;13;96;46;54;44;85;58;4
17;16;155;112;121;113;215;16;210;45;5
18;148;140;175;69;50;69;143;167;161;20
19;119;51;120;183;164;104;112;198;45;55
20;214;120;26;192;48;24;202;98;181;210
21;48;168;69;73;190;138;152;80;12;9
22;40;73;176;124;62;119;12;69;18;26
23;138;144;74;16;135;123;119;190;25;109
24;131;95;63;183;1;188;47;69;199;72
25;47;39;60;199;167;44;89;191;2;28
26;99;64;28;112;70;79;183;5;185;186
27;165;22;132;215;145;96;25;2;76;191
28;124;162;120;2;112;134;72;80;138;115
29;122;123;190;166;70;88;145;30;126;12
30;164;153;22;50;168;60;90;117;45;14
31;61;44;184;153;164;68;190;1;33;20
32;196;47;178;28;32;64;171;4;167;138
33;94;44;26;49;112;16;36;135;76;26
34;91;138;22;149;96;31;62;105;156;78
35;203;104;127;77;64;155;206;190;55;136
36;107;129;165;45;133;211;134;59;21;161
37;191;112;156;125;164;104;41;194;79;96
38;75;90;144;178;207;135;50;38;73;117
39;133;160;112;9;189;69;93;197;80;40
40;70;202;102;202;208;97;198;69;12;83
41;9;105;72;120;72;64;112;159;108;111
42;69;112;110;39;119;6;195;179;14;155
43;140;171;158;191;194;144;62;172;190;84
44;128;66;216;120;85;77;183;73;121;13
45;181;47;84;117;208;44;12;1;137;177
46;122;58;168;101;44;92;76;184;64;12
47;209;59;76;63;112;40;8;131;147;106
48;112;138;75;126;189;7;16;169;41;176
49;101;164;69;125;46;74;86;132;144;39
