;0;1;2;3;4;5;6;7;8;9
0;114;69;190;209;46;183;101;90;111;151
1;208;27;164;69;56;68;70;69;113;126
2;166;151;146;194;204;132;191;178;181;209
3;176;22;24;63;56;25;139;91;21;62
4;129;26;22;196;137;62;34;8;131;165
5;204;50;136;72;34;112;202;75;52;78
6;129;89;50;209;105;144;172;112;16;104
7;107;143;51;24;28;200;120;109;16;185
8;150;45;107;121;136;96;201;183;178;100
9;190;152;105;108;112;54;37;32;75;190
10;204;74;75;192;181;197;51;150;125;140
11;61;86;201;6;182;44;139;55;37;183
12;32;196;150;83;69;120;191;206;164;19
13;52;183;162;6;3;8;178;75;167;113
14;168;139;150;152;88;169;168;69;12;169
15;103;40;62;181;146;38;164;87;12;67
16;130;16;134;193;196;40;212;100;191;8
17;113;134;21;69;40;135;125;63;24;16
18;103;146;107;49;215;4;152;72;69;172
19;33;210;141;84;58;31;24;112;3;115
20;121;69;183;167;114;169;78;204;151;59
21;133;178;125;105;143;140;143;181;111;178
22;112;122;30;121;6;4;184;43;75;173
23;69;126;161;69;202;125;12;198;118;104
24;76;190;112;73;108;55;143;202;127;39
25;149;134;190;216;119;23;211;162;95;95
26;197;54;105;111;1;45;146;204;23;136
27;91;140;199;165;205;196;58;184;127;41
28;143;146;112;69;43;173;105;119;92;121
29;69;171;143;121;89;183;138;44;75;63
30;105;36;144;191;190;46;27;96;124;68
31;84;23;102;211;46;183;155;133;210;17
32;149;68;45;141;195;13;130;28;192;128
33;72;12;104;20;165;74;163;182;196;16
34;162;166;85;4;166;25;146;51;210;91
35;173;190;18;190;56;100;166;46;116;92
36;76;109;70;132;184;55;134;69;190;39
37;34;60;176;91;75;16;140;129;178;109
38;110;70;18;78;70;168;164;164;167;28
39;1;30;114;95;124;111;105;51;191;100
40;3;157;69;8;51;134;167;40;135;196
41;38;180;163;170;136;134;70;126;117;183
42;177;25;169;200;177;51;43;205;112;155
43;31;26;75;168;69;191;86;45;87;132
44;152;60;196;2;0;136;145;84;148;28
45;168;9;160;89;210;86;159;78;60;144
46;184;155;192;170;104;112;127;190;134;72
47;107;122;69;26;200;183;106;191;109;58
48;48;109;62;21;165;19;157;119;144;16
49;196;215;130;96;7;131;202;78;50;184
